date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,distance,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,runner-up-horse-id,prize,horse_id,horse_weight_dif,ground_type
2017/01/28,5,0,11,白富士S(OP),201705010111,14,8,14,8.7,5,2,00660,56.0,2000,1,2:00.6,0.0,8-9-7,38.0-33.6,33.2,480,2011105898,968.4,2011102151,+10,1
2016/12/11,6,0,10,美浦S(1600万下),201606050410,16,4,8,5.2,2,1,00660,55.0,1800,1,1:47.4,0.0,7-6-6-3,36.2-36.1,35.7,470,2011104256,"1,855.0",2011102151,+8,1
2016/11/05,5,0,10,ノベンバーS(1600万下),201605050110,14,1,1,27.8,6,4,00660,55.0,2000,1,2:00.0,0.1,5-5-6,36.7-35.4,33.9,462,2010102243,270.0,2011102151,-2,1
2016/07/09,3,1,11,阿武隈S(1600万下),201603020311,12,7,9,3.7,2,9,05386,55.0,1800,3,1:49.0,0.9,4-3-2-3,35.8-35.9,36.5,464,2011101476, ,2011102151,+2,1
2016/04/17,6,1,9,鹿野山特別(1000万下),201606030809,13,7,10,4.4,2,1,05386,57.0,2000,1,2:00.1,-0.1,2-2-2-2,36.2-34.9,34.9,462,2010106229,"1,528.7",2011102151,-4,1
2016/01/16,6,0,12,4歳以上500万下,201606010512,16,8,15,1.9,1,1,05386,57.0,2000,1,2:01.7,-0.2,4-5-4-4,37.0-34.9,34.6,466,2011105155,750.0,2011102151,+4,1
2015/12/26,6,0,7,3歳以上500万下,201506050707,18,1,2,3.3,1,3,05386,57.0,2000,1,2:00.3,0.3,10-10-9-8,35.4-35.5,35.0,462,2011103985,190.0,2011102151,0,1
2015/10/25,4,0,10,浦佐特別(500万下),201504030410,10,2,2,12.9,4,2,01025,57.0,1800,1,1:47.0,0.2,5-5,35.4-35.1,34.9,462,2011100497,369.2,2011102151,-4,1
2015/09/05,1,0,8,3歳以上500万下,201501020508,16,8,16,28.0,8,4,01025,57.0,2000,3,2:03.7,0.2,5-5-4-4,37.3-36.5,36.4,466,2011104056,110.0,2011102151,-6,1
2015/08/08,1,0,9,3歳以上500万下,201501010309,13,5,6,10.6,5,5,01025,57.0,1700,1,1:45.2,0.6,9-9-9-9,29.7-37.4,36.9,472,2012102849,75.0,2011102151,-8,0
2015/06/28,2,4,8,3歳以上500万下,201502010408,13,4,5,121.1,13,4,01025,57.0,1700,3,1:44.4,0.2,6-6-7-6,29.7-37.0,36.4,480,2012101117,110.0,2011102151,+18,0
2015/01/04,6,0,7,4歳以上500万下,201506010107,15,8,14,36.4,12,11,01075,56.0,1800,1,1:57.3,2.4,3-3-3-3,38.0-38.3,40.5,462,2011103483, ,2011102151,-8,0
2014/06/18,0,1,5,サラブレッドロード新,201430061805,8,2,2,1.2,1,1,05091,56.0,1700,3,1:52.4,0.0,6-4-4-3, ,39.6,470,2009106473,20.0,2011102151,0,0
2014/05/28,0,0,3,日高山脈ペテガリ岳賞,201430052803,12,8,12,2.0,1,1,05091,56.0,1700,1,1:53.7,-0.3,10-11-8-6, ,40.0,470,2011106048,20.0,2011102151,+2,0
2014/03/16,6,0,3,3歳未勝利,201406020603,16,4,7,19.9,9,14,01118,56.0,1800,3,1:59.1,2.5,1-1-2-3,37.6-38.6,41.1,468,2011102611, ,2011102151,0,0
2014/02/01,5,0,5,3歳新馬,201405010105,16,8,15,23.1,7,8,01118,56.0,1800,1,1:51.4,0.9,11-10-12,37.1-34.4,34.2,468,2011104256, ,2011102151,0,1
2018/12/09,0,, ,香港C(G1),2018H1120908,9, ,7,40.6,6,9,05495,57.0,2000,1,2:02.46, , , , ,,, ,2011103854,,1
2018/10/28,5,0,11,天皇賞(秋)(G1),201805040911,12,1,1,71.0,9,9,05470,58.0,2000,1,1:58.1,1.3,4-3-3,36.2-34.5,35.2,484,2014106201, ,2011103854,+2,1
2018/10/07,5,0,11,毎日王冠(G2),201805040211,13,3,3,38.4,8,4,01014,56.0,1800,1,1:44.7,0.2,2-3-3,35.3-33.8,33.7,482,2014105785,"1,000.0",2011103854,-4,1
2018/06/24,9,0,11,宝塚記念(G1),201809030811,16,1,1,39.5,11,7,05203,58.0,2200,3,2:12.4,0.8,12-12-11-11,34.4-36.3,36.2,486,2013106099, ,2011103854,0,1
2018/05/06,4,0,11,新潟大賞典(G3),201804010411,16,7,13,5.9,3,11,01018,58.0,2000,1,2:00.6,0.6,11-10,36.9-33.1,33.1,486,2011105898, ,2011103854,+2,1
2017/12/10,0,0, ,香港C(G1),2017H1121008,12, ,5,7.9,4,4,05529,57.0,2000,1, , , , , ,,, ,2011103854,,1
2017/10/29,5,4,11,天皇賞(秋)(G1),201705040911,18,6,12,24.0,10,10,05386,58.0,2000,3,2:10.5,2.2,11-13-10,38.6-38.7,40.3,490,2012102013, ,2011103854,+8,1
2017/09/24,6,1,11,産経賞オールカマー(G2),201706040711,17,4,8,3.8,1,2,05386,56.0,2200,1,2:13.9,0.1,4-6-5-3,37.7-34.8,33.9,482,2012104669,"2,734.0",2011103854,-2,1
2017/06/04,5,0,11,安田記念(G1),201705030211,18,8,18,8.1,4,7,05386,58.0,1600,1,1:31.8,0.3,10-10,33.9-34.4,34.2,484,2011104063, ,2011103854,+2,1
2017/04/02,9,0,11,大阪杯(G1),201709020411,14,3,4,17.7,7,2,01088,57.0,2000,1,1:59.0,0.1,5-5-4-4,35.5-35.3,34.2,482,2012102013,"4,885.2",2011103854,-4,1
2017/03/11,7,0,11,金鯱賞(G2),201707020111,16,5,9,4.7,3,6,01088,56.0,2000,1,1:59.5,0.3,11-11-11-12,36.5-35.1,34.6,486,2012102774, ,2011103854,+7,1
2016/12/11,0,0, ,香港C(G1),2016H1121108,12, ,5,9.5,3,3,05271,57.0,2000,1,2:01.4, , , , ,,, ,2011103854,,1
2016/10/30,5,1,11,天皇賞(秋)(G1),201605040911,15,8,14,11.2,6,3,01088,58.0,2000,1,1:59.7,0.4,13-14-14,36.9-34.2,33.5,486,2011100655,"3,845.0",2011103854,0,1
2016/10/09,5,1,11,毎日王冠(G2),201605040211,12,2,2,4.2,2,5,01088,56.0,1800,3,1:47.4,0.8,6-5-6,35.8-34.5,34.6,486,2012104669,670.0,2011103854,+2,1
2016/06/26,9,0,11,宝塚記念(G1),201609030811,17,4,8,18.3,7,5,05386,58.0,2200,3,2:13.4,0.6,9-10-10-6,34.7-36.8,36.9,484,2011103832,"1,500.0",2011103854,-2,1
2016/06/04,9,1,11,鳴尾記念(G3),201609030111,14,7,12,3.3,2,2,05386,56.0,2000,1,1:57.6,0.0,8-8-6-6,35.9-35.1,34.6,486,2010103602,"1,614.0",2011103854,+9,1
2015/12/13,0,0, ,香港C(G1),2015G0a01a08,13, ,7, ,8,10,05386,57.0,2000,1,2:01.9, , , , ,,, ,2011103854,,1
2015/11/01,5,0,11,天皇賞(秋)(G1),201505040911,18,7,14,34.3,10,2,05386,58.0,2000,1,1:58.5,0.1,8-8-12,36.4-34.0,33.4,474,2010104298,"6,108.0",2011103854,-2,1
2015/10/11,5,1,11,毎日王冠(G2),201505040211,13,7,11,8.8,6,7,05386,56.0,1800,1,1:46.1,0.5,10-10-11,35.9-34.0,33.2,476,2011101273, ,2011103854,+3,1
2015/04/26,0,, ,QE2世C(G1),2015G0a00708, , ,9, ,8,2,01014,57.0,2000,1, , , , , ,,, ,2011103854,,1
2015/03/01,6,4,11,中山記念(G2),201506020211,11,8,11,8.4,4,3,05115,55.0,1800,3,1:50.5,0.2,7-6-7-7,37.5-36.1,35.6,470,2011104201,"1,511.4",2011103854,0,1
2014/10/25,5,0,11,富士S(G3),201405040611,16,8,16,6.1,2,1,05386,54.0,1600,1,1:33.2,0.0,10-10,35.6-33.8,32.9,470,2010100035,"4,057.4",2011103854,-2,1
2014/09/21,4,0,11,朝日セントライト記念(G2),201404030411,18,5,10,24.9,5,4,01122,56.0,2200,1,2:11.9,0.2,13-12-12-13,35.1-36.0,35.0,472,2011103565,780.0,2011103854,0,1
2014/05/31,8,0,10,白百合S(OP),201408031110,12,2,2,2.3,1,1,05203,56.0,1800,1,1:45.1,0.0,8-9,33.5-35.3,33.6,472,2011103833,"1,928.7",2011103854,+4,1
2014/04/20,6,1,11,皐月賞(G1),201406030811,18,4,8,99.7,15,5,00711,57.0,2000,1,2:00.0,0.4,11-11-10-8,35.6-35.3,34.8,468,2011103565,970.0,2011103854,0,1
2014/03/29,9,0,11,毎日杯(G3),201409020111,14,8,14,6.3,4,3,05115,56.0,1800,1,1:46.7,0.0,8-6,35.4-35.0,34.7,468,2011106350,937.4,2011103854,-6,1
2014/02/15,8,1,9,つばき賞(500万下),201408020509,13,5,7,6.0,3,1,05203,56.0,1800,4,1:50.1,-0.1,8-7,37.1-35.3,34.6,474,2011106377,"1,010.8",2011103854,-4,1
2014/01/18,8,0,9,白梅賞(500万下),201408010609,13,5,7,5.7,3,5,01115,56.0,1600,1,1:36.0,0.7,7-8,36.8-33.8,33.8,478,2011110099,98.0,2011103854,-6,1
2013/12/07,9,0,3,2歳未勝利,201309050303,14,8,13,1.8,1,1,01115,55.0,1600,1,1:35.2,-0.2,3-2,35.6-34.6,34.5,484,2011102913,500.0,2011103854,-4,1
2013/11/17,8,0,4,2歳未勝利,201308050604,18,6,11,3.8,2,2,01115,55.0,1600,1,1:35.3,0.0,4-4,36.1-34.7,34.3,488,2011104273,200.0,2011103854,+8,1
2013/07/20,7,0,5,2歳新馬,201307030705,16,4,8,2.6,2,4,01115,54.0,1600,1,1:38.9,0.6,6-7-7,36.7-35.8,35.8,480,2011103613,110.0,2011103854,0,1
2018/09/23,6,0,11,産経賞オールカマー(G2),201806040711,12,6,8,18.1,6,11,01095,57.0,2200,1,2:13.3,2.1,3-4-3-4,35.9-35.3,36.8,488,2014106201, ,2011105266,+16,1
2018/04/01,9,0,11,大阪杯(G1),201809020411,16,4,7,80.6,12,16,01095,57.0,2000,1,2:01.9,3.7,9-5-8-14,36.5-34.1,37.2,472,2014106083, ,2011105266,-18,1
2018/01/21,6,0,11,アメリカジョッキーC(G2),201806010711,11,5,5,4.3,3,11,00666,57.0,2200,1,2:16.0,2.7,5-5-7-7,36.3-36.0,36.9,490,2014106010, ,2011105266,+2,1
2017/06/25,9,1,11,宝塚記念(G1),201709030811,11,2,2,12.7,5,2,00660,58.0,2200,3,2:11.5,0.1,6-6-6-9,35.2-35.7,35.4,488,2012104668,"6,066.0",2011105266,-6,1
2017/04/30,8,0,11,天皇賞(春)(G1),201708030411,17,6,12,20.7,5,7,00660,58.0,3200,1,3:13.6,1.1,13-13-11-11,35.6-35.5,35.5,494,2012102013, ,2011105266,-4,1
2017/03/25,6,0,11,日経賞(G2),201706030111,16,6,12,1.7,1,5,01095,57.0,2500,1,2:33.2,0.4,3-3-3-3,30.6-36.2,36.2,498,2013105880,670.0,2011105266,0,1
2016/12/25,6,0,10,有馬記念(G1),201606050910,16,1,2,7.9,3,3,01095,57.0,2500,1,2:32.7,0.1,3-3-3-3,30.1-35.9,35.7,498,2013106101,"7,548.6",2011105266,-6,1
2016/11/27,5,2,11,ジャパンC(G1),201605050811,17,2,3,4.5,3,4,01095,57.0,2400,1,2:26.4,0.6,3-3-3-2,37.2-34.7,35.1,504,2012102013,"4,500.0",2011105266,+8,1
2016/09/25,6,1,11,産経賞オールカマー(G2),201606040611,12,5,6,2.0,1,1,01095,58.0,2200,1,2:11.9,0.0,6-6-6-4,35.4-35.4,34.4,496,2010103602,"6,784.0",2011105266,+6,1
2016/05/01,8,0,11,天皇賞(春)(G1),201608030411,18,8,17,3.8,1,12,01095,58.0,3200,1,3:16.1,0.8,7-7-4-2,37.5-35.0,35.6,490,2012102013, ,2011105266,-4,1
2016/03/26,6,0,11,日経賞(G2),201606030111,9,8,9,3.3,2,1,01095,58.0,2500,1,2:36.8,-0.1,2-2-2-2,31.7-33.9,33.8,494,2011104377,"6,764.4",2011105266,0,1
2015/12/27,6,1,10,有馬記念(G1),201506050810,16,4,7,17.0,8,1,01095,57.0,2500,1,2:33.0,0.0,3-3-5-3,30.9-35.0,34.8,494,2011104377,"25,340.2",2011105266,+4,1
2015/11/08,5,4,11,アルゼンチン共和国杯(G2),201505050211,18,7,15,2.1,1,1,01095,56.0,2500,4,2:34.0,0.0,3-3-3-3,30.8-34.2,34.1,490,2009100777,"5,628.8",2011105266,+2,1
2015/10/12,5,0,10,オクトーバーS(1600万下),201505040310,12,3,3,2.0,1,1,01095,57.5,2400,1,2:25.8,-0.3,3-3-3-3,37.1-34.0,33.4,488,2010104261,"1,847.3",2011105266,+2,1
2015/07/04,2,0,12,洞爺湖特別(1000万下),201502010512,13,5,7,1.9,1,1,01095,57.0,2000,1,2:02.0,-0.3,3-3-3-3,36.9-35.3,35.1,486,2010105811,"1,528.0",2011105266,+10,1
2014/10/26,8,0,11,菊花賞(G1),201408040711,18,5,10,19.6,7,3,01095,57.0,3000,1,3:01.7,0.7,5-5-7-6,37.0-34.9,35.0,476,2011100482,"3,260.4",2011105266,-2,1
2014/08/23,1,0,12,支笏湖特別(1000万下),201401020112,14,5,7,1.8,1,1,01095,54.0,2600,1,2:44.2,-0.2,2-2-2-2,39.6-34.9,34.8,478,2010104903,"1,501.5",2011105266,-2,1
2014/08/02,1,0,8,3歳以上500万下,201401010308,10,5,5,1.7,1,1,01095,54.0,2600,1,2:42.5,-0.6,1-2-1-1,39.3-35.4,35.4,480,2010106226,730.0,2011105266,+6,1
2014/05/03,5,0,11,テレビ東京杯青葉賞(G2),201405020311,18,5,10,22.5,7,4,01077,56.0,2400,1,2:26.6,0.1,6-8-7-6,35.8-34.8,34.4,474,2011102893,780.0,2011105266,+6,1
2014/04/05,6,0,9,山吹賞(500万下),201406030309,16,8,15,5.2,3,2,01077,56.0,2200,3,2:15.7,0.0,6-5-3-2,37.5-35.0,34.9,468,2011104083,400.2,2011105266,+6,1
2014/02/10,5,0,10,ゆりかもめ賞(500万下),201405010310,16,5,9,44.8,14,2,01077,56.0,2400,3,2:30.6,0.2,5-5-6-6,37.2-34.3,34.1,462,2011104097,400.0,2011105266,-18,1
2014/01/12,6,0,6,3歳未勝利,201406010406,16,6,12,8.6,3,1,01077,56.0,2200,1,2:15.8,-0.1,7-7-8-4,36.1-36.7,35.8,480,2011104417,500.0,2011105266,-4,1
2013/12/21,6,0,3,2歳未勝利,201306050703,18,1,2,12.9,6,4,01077,55.0,2000,3,2:04.7,0.3,16-16-14-14,36.0-36.6,35.9,484,2011102893,75.0,2011105266,-4,1
2013/11/24,5,0,4,2歳新馬,201305050804,16,5,10,60.1,11,7,00663,55.0,2000,1,2:04.8,0.6,7-7-7,37.6-34.4,34.2,488,2011103485, ,2011105266,0,1
2021/06/06,7,2,1,障害3歳以上OP,202107040201,12,5,6,17.1,7,中,00691,60.0,3330,1, , ,3,104.0-39.8, ,518,2015103151, ,2011105898,+4,nan
2021/05/08,4,0,1,障害4歳以上OP,202104020101,14,1,1,10.6,5,12,00691,60.0,2890,1,3:11.8,2.3,10-10-5-5,104.0-38.7,13.3,514,2013106121, ,2011105898,+16,nan
2020/12/26,6,0,10,中山大障害(J.G1),202006050710,16,8,16,87.2,10,11,00691,63.0,4100,1,4:44.5,3.8,9-10-12-11,106.0-38.4,13.9,498,2013104138, ,2011105898,0,nan
2020/12/05,6,2,8,イルミネーションJS(OP),202006050108,11,7,9,4.0,2,5,00691,60.0,3570,3,4:05.1,1.5,6-5-4-4,106.0-39.0,13.7,498,2016110030,165.0,2011105898,0,nan
2020/11/01,3,0,4,障害3歳以上未勝利,202003030204,9,8,9,3.7,3,1,00691,60.0,2750,1,3:02.1,0.0,4-5-2-1,105.0-37.9,13.2,498,2014104274,790.0,2011105898,0,nan
2020/03/21,0,, ,モーニントンC(OP),2020B6a00107,12, ,5,18.0,8,11,a0353,56.5,2400,1, , , , , ,,, ,2011105898,,1
2020/03/07,0,, ,オーストラリアンC(G1),2020G4a00108,14, ,3,101.0,13,9,a03ad,59.0,2000,4, , , , , ,,, ,2011105898,,1
2020/02/22,0,, ,ピーターヤングS(G2),2020G6a00209,9, ,1,41.0,8,7,a03ee,59.0,1800,1, , , , , ,,, ,2011105898,,1
2019/11/23,0,, ,バララットC(OP),2019B6a02008,16, ,2,11.0,4,10,a03ee,59.0,2000,3, , , , , ,,, ,2011105898,,1
2019/11/09,0,, ,マッキノンS(G1),2019G4a00a08,16, ,5,61.0,16,7,a03ee,59.0,2000,3, , , , , ,,, ,2011105898,,1
2019/10/12,0,, ,コーフィールドS(G1),2019G6a00807,10, ,4,51.0,10,8,a03ee,59.0,2000,1, , , , , ,,, ,2011105898,,1
2019/07/14,2,1,11,函館記念(G3),201902020411,16,6,12,18.9,11,16,01025,57.5,2000,1,2:01.9,2.3,15-15-12-13,36.3-35.9,36.2,516,2014100971, ,2011105898,+4,1
2019/06/30,2,1,11,巴賞(OP),201902010611,16,1,1,51.9,13,1,01025,59.0,1800,3,1:47.4,0.0,15-15-14-13,34.9-36.4,35.2,512,2013105471,"2,434.3",2011105898,-10,1
2019/04/29,4,0,11,新潟大賞典(G3),201904010211,16,2,4,44.3,12,11,01116,57.0,2000,1,1:59.5,0.9,8-9,36.2-33.7,33.9,522,2015104773, ,2011105898,+2,1
2019/03/10,7,4,11,金鯱賞(G2),201907020211,13,4,4,275.9,13,8,01116,56.0,2000,3,2:01.4,1.3,11-13-11-13,35.6-34.6,34.7,520,2015102367, ,2011105898,+14,1
2018/10/07,5,0,11,毎日王冠(G2),201805040211,13,7,10,98.2,11,8,01122,56.0,1800,1,1:45.2,0.7,10-11-11,35.3-33.8,33.4,506,2014105785, ,2011105898,-6,1
2018/08/19,1,1,11,札幌記念(G2),201801020211,16,7,13,24.9,10,12,01122,57.0,2000,3,2:02.4,1.3,12-12-9-8,34.4-37.6,37.9,512,2014105304, ,2011105898,0,1
2018/07/15,2,0,11,函館記念(G3),201802020411,15,3,5,7.9,3,5,01122,57.0,2000,1,2:00.1,0.3,11-13-13-13,35.1-35.0,34.3,512,2011104182,410.0,2011105898,0,1
2018/05/06,4,0,11,新潟大賞典(G3),201804010411,16,1,1,8.2,5,1,01122,56.5,2000,1,2:00.0,-0.1,8-6,36.9-33.1,32.8,512,2011103872,"4,157.4",2011105898,-2,1
2018/02/18,10,0,11,小倉大賞典(G3),201810010411,16,1,1,9.0,4,3,01095,56.5,1800,1,1:46.7,0.6,12-12-10-13,35.2-34.5,34.3,514,2014102897,"1,008.1",2011105898,0,1
2018/01/27,5,0,11,白富士S(OP),201805010111,10,7,7,5.5,4,2,01014,57.0,2000,3,1:59.0,0.0,6-6-6,36.0-34.9,33.9,514,2013102938,966.0,2011105898,-12,1
2018/01/06,8,0,11,スポニチ賞京都金杯(G3),201808010111,13,7,10,38.9,12,11,01093,56.5,1600,1,1:34.8,0.5,9-9,34.2-35.1,34.7,526,2012101505, ,2011105898,+4,1
2017/12/09,7,0,11,中日新聞杯(G3),201707040311,18,1,2,8.3,6,9,01116,56.5,2000,1,1:59.9,0.6,11-11-10-11,36.0-34.3,34.0,522,2013105785, ,2011105898,+14,1
2017/11/12,3,1,11,福島記念(G3),201703030411,15,7,13,7.6,3,2,05115,56.0,2000,1,2:00.2,0.0,6-7-6-8,36.1-35.6,35.1,508,2014100222,"1,616.4",2011105898,0,1
2017/10/15,5,4,11,オクトーバーS(OP),201705040511,12,1,1,5.7,4,3,01043,57.0,2000,4,2:01.3,0.4,5-5-3,36.5-35.1,35.2,508,2013106108,603.7,2011105898,-10,1
2017/07/09,3,0,11,七夕賞(G3),201703020411,12,2,2,6.8,4,4,00660,56.0,2000,1,1:58.6,0.4,12-12-12-8,33.9-36.6,35.6,518,2013105904,620.0,2011105898,+2,1
2017/06/03,9,0,11,鳴尾記念(G3),201709030111,10,4,4,9.2,5,4,00660,56.0,2000,1,1:59.7,0.3,8-8-7-7,36.9-34.1,33.7,516,2011103872,620.0,2011105898,-10,1
2017/04/02,9,0,11,大阪杯(G1),201709020411,14,3,3,214.5,12,11,01093,57.0,2000,1,2:00.3,1.4,8-7-6-5,35.5-35.3,35.3,526,2012102013, ,2011105898,+2,1
2017/03/11,7,0,11,金鯱賞(G2),201707020111,16,4,8,66.7,13,3,01093,56.0,2000,1,1:59.4,0.2,10-10-9-10,36.5-35.1,34.6,524,2012102774,"1,616.4",2011105898,+10,1
2017/01/28,5,0,11,白富士S(OP),201705010111,14,1,1,5.7,3,1,05386,56.0,2000,1,2:00.6,0.0,5-3-5,38.0-33.6,33.3,514,2011102151,"2,429.4",2011105898,-2,1
2016/12/17,9,1,11,リゲルS(OP),201609050511,17,3,5,24.2,8,5,01032,56.0,1600,1,1:35.3,0.5,17-16,35.7-35.1,34.5,516,2011105236,230.0,2011105898,+6,1
2016/12/03,7,0,11,金鯱賞(G2),201607040111,13,7,11,74.4,10,10,00660,56.0,2000,1,2:00.4,0.7,13-13-13-13,36.3-34.0,32.8,510,2012102774, ,2011105898,+10,1
2016/10/23,5,1,11,ブラジルC(OP),201605040711,16,3,6,37.6,9,16,01030,56.0,2100,1,2:14.5,5.6,2-2-2-2,29.9-38.7,42.4,500,2012101502, ,2011105898,-14,0
2016/02/14,8,0,11,京都記念(G2),201608020611,15,8,14,16.9,9,8,01093,56.0,2200,4,2:19.5,1.8,1-1-2-2,38.0-36.7,38.5,514,2012104668, ,2011105898,+6,1
2016/01/24,6,0,11,アメリカジョッキーC(G2),201606010811,16,7,14,14.0,8,6,01116,56.0,2200,1,2:12.5,0.5,1-1-1-1,36.3-35.4,35.9,508,2009102678, ,2011105898,+8,1
2015/12/05,6,0,11,ステイヤーズS(G2),201506050111,16,7,14,9.7,5,8,05527,56.0,3600,1,3:47.5,1.6,4-4-5-3,37.9-35.7,37.0,500,2011104019, ,2011105898,0,1
2015/11/08,5,4,11,アルゼンチン共和国杯(G2),201505050211,18,3,5,30.6,11,9,01116,56.0,2500,4,2:34.9,0.9,1-1-1-1,30.8-34.2,35.1,500,2011105266, ,2011105898,0,1
2015/05/03,8,0,11,天皇賞(春)(G1),201508030411,17,4,8,59.0,13,17,01093,58.0,3200,1,3:17.9,3.2,2-2-2-2,36.1-35.3,38.4,500,2009102739, ,2011105898,-4,1
2015/03/22,9,0,11,阪神大賞典(G2),201509010811,10,4,4,11.1,4,8,01093,55.0,3000,1,3:08.0,2.1,1-1-1-1,34.7-35.9,38.0,504,2009102739, ,2011105898,-2,1
2015/02/15,8,1,11,京都記念(G2),201508020611,11,7,9,16.1,4,2,01093,55.0,2200,1,2:11.5,0.0,1-1-1-1,36.8-34.0,34.0,506,2010104298,"2,422.4",2011105898,+10,1
2014/12/06,6,0,11,ステイヤーズS(G2),201406040111,15,3,5,9.4,6,4,01093,54.0,3600,1,3:48.4,0.6,6-8-7-5,39.1-35.7,35.7,496,2008100484,900.0,2011105898,-4,1
2014/11/15,8,0,10,比叡S(1600万下),201408050310,11,7,9,13.6,6,1,01093,55.0,2200,1,2:12.7,-0.2,1-1-1-1,37.0-33.7,33.7,500,2011104306,"1,814.5",2011105898,+6,1
2014/10/26,8,0,10,ディープインパクトC(1600万下),201408040710,10,6,6,9.4,4,4,01093,53.0,2400,1,2:23.0,0.2,2-3-2-2,34.8-34.9,35.0,494,2010104256,270.0,2011105898,+8,1
2014/09/28,9,0,11,神戸新聞杯(G2),201409040611,16,7,13,113.5,12,14,05513,56.0,2400,1,2:27.4,3.0,9-10-9-9,36.6-35.3,37.8,486,2011105072, ,2011105898,-6,1
2014/09/07,1,0,11,丹頂S(OP),201401020611,14,3,4,5.7,2,9,01152,50.0,2600,1,2:44.0,0.8,5-6-7-8,37.0-37.0,37.1,492,2010104866, ,2011105898,+2,1
2014/06/01,5,0,10,東京優駿(G1),201405021210,17,4,8,204.7,15,9,01034,57.0,2400,1,2:25.4,0.8,11-10-10-9,34.9-34.4,34.4,490,2011105072, ,2011105898,0,1
2014/05/10,8,0,11,京都新聞杯(G2),201408030511,18,3,6,16.2,9,6,01034,56.0,2200,1,2:11.4,0.4,6-6-8-7,34.1-36.2,35.4,490,2011104344, ,2011105898,+4,1
2014/04/20,6,1,11,皐月賞(G1),201406030811,18,5,9,75.8,14,14,05115,57.0,2000,1,2:00.5,0.9,14-12-14-14,35.6-35.3,35.1,486,2011103565, ,2011105898,0,1
2014/03/02,9,1,9,すみれS(OP),201409010209,7,2,2,15.0,4,1,05336,56.0,2200,1,2:17.6,0.0,4-3-3-5,37.1-34.9,34.1,486,2011104051,"1,915.4",2011105898,+2,1
2014/02/08,10,0,5,3歳未勝利,201410010105,17,6,11,9.6,6,1,01093,56.0,2000,3,2:02.4,-0.3,9-9-2-2,35.2-36.3,36.2,484,2011103812,500.0,2011105898,+6,1
2014/01/06,8,0,6,3歳新馬,201408010206,11,8,11,6.1,4,7,01014,56.0,2000,1,2:05.4,1.4,8-8-9-9,37.3-34.2,34.9,478,2011103934, ,2011105898,0,1
2022/11/02,0,0,11,サンタアニタトロフィ(G),202244110211,16,4,7,97.2,12,9,00817,57.0,1600,1,1:39.6,1.6,14-14-16-16,36.5-37.5,37.3,493,2017102228, ,2012100627,+6,0
2022/09/14,0,0,11,多摩OP(OP),202245091411,7,4,4,3.8,3,3,05540,57.0,2000,1,2:12.5,0.5,5-5-3-2,37.4-41.4,40.5,487,2014101985,150.0,2012100627,-10,0
2022/08/04,0,4,11,高津OP(OP),202245080411,7,1,1,63.1,6,4,05540,57.0,1400,4,1:28.5,0.6,6-6-5-5,38.6-37.4,37.5,497,2017101170,90.0,2012100627,+10,0
2022/07/14,0,4,11,ジュライ賞競走(OP),202244071411,11,6,8, , ,取,05540,57.0,1400,3, , , ,35.9-37.6, ,,2017100909, ,2012100627,,0
2022/06/16,0,1,11,中原OP(OP),202245061611,14,3,3,48.7,9,7,05540,57.0,2000,3,2:11.9,1.4,6-7-6-6,36.8-40.2,40.7,487,2016105093, ,2012100627,-5,0
2022/05/03,0,0,8,皐月盃(OP),202243050308,11,8,10,8.3,5,8,05342,56.0,2200,4,2:26.8,3.4,9-7-6-7,40.5-39.9,41.5,492,2016105093, ,2012100627,+4,0
2022/04/07,0,1,11,幸OP(OP),202245040711,12,1,1,18.4,5,5,a0227,57.0,2100,4,2:17.5,1.2,7-7-4-4,29.7-40.1,40.3,488,2018103811,60.0,2012100627,-1,0
2022/03/03,0,0,11,日吉OP(OP),202245030311,14,4,6,11.8,5,4,05380,57.0,2000,1,2:11.4,1.6,6-6-5-5,39.4-38.1,39.0,489,2018104021,90.0,2012100627,+2,0
2022/02/03,0,0,11,多摩川OP(OP),202245020311,14,3,4,43.8,10,5,a0227,57.0,1600,1,1:43.3,1.5,13-13-9-6,37.1-39.0,39.4,487,2013106079,60.0,2012100627,-4,0
2022/01/03,0,0,11,報知オールスターカッ(G),202245010311,13,2,2,10.5,3,11,05230,58.0,2100,1,2:17.3,2.9,8-7-9-8,29.7-39.6,41.2,491,2016104646, ,2012100627,-1,0
2021/12/08,0,4,11,勝島王冠競走(G),202144120811,16,3,6,110.7,12,3,a0227,57.0,1800,3,1:53.3,0.2,10-9-10-10,37.7-38.9,38.3,492,2015105021,440.0,2012100627,+1,0
2021/05/19,0,1,11,大井記念競走(G),202144051911,16,8,16,15.6,4,4,05230,57.0,2000,4,2:06.2,1.9,11-10-8-5,35.7-37.6,39.0,491,2016100981,320.0,2012100627,+2,0
2021/04/22,0,0,11,幸OP(OP),202145042211,14,3,3,2.6,1,1,05230,57.0,2100,1,2:18.7,-0.5,7-7-5-1,31.8-38.3,38.0,489,2017100518,600.0,2012100627,0,0
2021/04/01,0,0,11,’21武蔵国OP(OP),202142040111,11,7,9,5.6,4,2,05230,57.0,2000,3,2:10.4,0.4,6-6-5-3,38.2-37.6,37.6,489,2012104019,240.0,2012100627,-8,0
