race_id,race_round,race_title,weather,ground_status,date,where_racecourse,total_horse_number,frame_number_first,horse_number_first,frame_number_second,horse_number_second,frame_number_third,horse_number_third,tansyo,hukusyo_first,hukusyo_second,hukusyo_third,wakuren,umaren,wide_1_2,wide_1_3,wide_2_3,umatan,renhuku3,rentan3,is_left_right_straight,distance,hour
201805030407,7,3歳以上500万下,天候 : 雨,ダート : 稍重,2018年6月10日,東京,16,4,7,7,14,2,3,240,120,160,230,440,610,300,630,980,930,2720,8540,左,1400,13
201805030409,9,小金井特別 ,天候 : 雨,ダート : 重,2018年6月10日,東京,16,8,16,7,14,6,12,260,120,120,290,360,360,190,790,850,710,1860,5440,左,1400,14
201805030412,12,3歳以上500万下,天候 : 雨,ダート : 重,2018年6月10日,東京,16,2,4,1,2,5,9,330,130,120,190,370,380,210,570,450,780,1280,4190,左,1600,16
201805030502,2,3歳未勝利,天候 : 曇,ダート : 不良,2018年6月16日,東京,16,3,6,4,7,5,9,1220,300,160,750,2080,2310,860,4580,1880,5040,20080,110430,左,1600,10
201805030503,3,3歳未勝利,天候 : 曇,ダート : 不良,2018年6月16日,東京,16,2,3,4,8,3,6,330,150,180,630,730,600,350,1340,2220,1100,7010,23230,左,1400,11
201805030505,5,2歳新馬,天候 : 曇,ダート : 重,2018年6月16日,東京,16,4,7,3,6,8,16,8940,1140,130,140,1600,12960,3050,4190,200,40350,12100,187840,左,1400,12
201805030507,7,3歳以上500万下,天候 : 曇,ダート : 重,2018年6月16日,東京,16,4,7,3,6,6,12,560,140,250,110,3100,4380,800,200,440,8390,1410,20860,左,2100,13
201805030508,8,3歳以上500万下,天候 : 曇,ダート : 重,2018年6月16日,東京,16,4,7,5,10,4,8,520,240,210,760,1910,2390,940,3740,2510,4410,24260,117290,左,1400,14
201805030512,12,3歳以上500万下,天候 : 曇,ダート : 重,2018年6月16日,東京,16,7,13,5,10,3,5,360,160,190,440,950,800,360,840,1710,1560,4410,16390,左,1600,16
201805030601,1,3歳未勝利,天候 : 曇,ダート : 重,2018年6月17日,東京,16,8,16,6,12,5,9,990,330,500,1450,3470,4890,1350,3390,5360,10330,51960,312820,左,1400,10
201805030602,2,3歳未勝利,天候 : 曇,ダート : 重,2018年6月17日,東京,13,3,3,6,8,4,4,180,110,380,890,1770,2050,500,1320,5730,2740,18950,43910,左,2100,10
201805030603,3,3歳未勝利,天候 : 曇,ダート : 重,2018年6月17日,東京,16,8,15,6,12,5,9,480,200,180,840,460,1200,470,2860,2810,2050,15110,55000,左,1600,11
201805030607,7,3歳以上500万下,天候 : 曇,ダート : 重,2018年6月17日,東京,16,1,2,2,3,3,5,1160,260,150,120,1140,3000,840,480,260,7090,1910,17410,左,1300,13
201805030610,10,青梅特別 ,天候 : 曇,ダート : 重,2018年6月17日,東京,16,6,12,6,11,2,4,460,170,110,960,350,350,200,4140,1550,850,7200,30470,左,1600,15
201805030611,11,第23回ユニコーンステークス(G3),天候 : 曇,ダート : 重,2018年6月17日,東京,16,7,14,3,5,6,12,230,120,190,580,620,740,330,1420,2870,1040,7550,22430,左,1600,15
201805030702,2,3歳未勝利,天候 : 曇,ダート : 稍重,2018年6月23日,東京,16,8,15,5,10,3,6,5900,900,130,310,800,6100,1700,9590,570,19300,28250,267800,左,1600,10
201805030703,3,3歳未勝利,天候 : 曇,ダート : 稍重,2018年6月23日,東京,16,3,5,5,9,6,12,1090,210,140,150,330,1590,620,650,420,3670,2070,18470,左,1400,11
201805030704,4,3歳未勝利,天候 : 曇,ダート : 稍重,2018年6月23日,東京,16,3,6,3,5,5,10,1010,260,220,170,3750,3440,970,680,430,6390,3750,28150,左,1300,11
201805030707,7,3歳以上500万下,天候 : 小雨,ダート : 稍重,2018年6月23日,東京,16,2,3,6,11,2,4,12480,2380,320,190,3490,38640,8650,9650,1080,73840,93600,946970,左,1600,13
201805030709,9,日野特別 ,天候 : 小雨,ダート : 稍重,2018年6月23日,東京,16,7,13,8,15,8,16,1450,260,140,120,450,2280,870,590,230,6180,1760,17150,左,1400,14
201805030711,11,夏至ステークス ,天候 : 雨,ダート : 重,2018年6月23日,東京,16,6,11,5,9,8,16,640,180,160,130,1320,1630,500,390,340,3670,1400,13270,左,1600,15
201805030801,1,3歳未勝利,天候 : 小雨,ダート : 不良,2018年6月24日,東京,15,2,2,8,15,5,8,720,210,130,230,360,1240,530,1190,640,2570,4420,25290,左,1600,9
201805030802,2,3歳未勝利,天候 : 曇,ダート : 不良,2018年6月24日,東京,14,3,3,1,1,7,11,910,370,260,530,2230,2520,720,1060,1040,6290,7070,48180,左,2100,10
201805030803,3,3歳未勝利,天候 : 曇,ダート : 不良,2018年6月24日,東京,16,5,9,3,5,2,4,160,110,140,200,440,480,230,350,690,690,1330,3620,左,1600,10
201805030806,6,3歳未勝利,天候 : 晴,ダート : 重,2018年6月24日,東京,16,3,5,5,9,8,15,340,150,180,330,690,970,370,860,1390,1660,4470,15670,左,1400,12
201805030810,10,清里特別 ,天候 : 晴,ダート : 重,2018年6月24日,東京,16,2,3,5,9,1,2,950,340,620,600,5100,10390,2970,2970,4520,19190,57110,293360,左,1400,14
201805030812,12,3歳以上500万下,天候 : 晴,ダート : 重,2018年6月24日,東京,16,6,11,7,14,2,4,400,140,120,180,360,440,210,460,340,1020,990,4320,左,1600,16
201805040101,1,2歳未勝利,天候 : 晴,ダート : 重,2018年10月6日,東京,16,3,5,8,16,4,8,1440,390,780,1310,11270,25200,5930,8440,9330,46540,282740,1094380,左,1300,10
201805040102,2,2歳未勝利,天候 : 晴,ダート : 重,2018年10月6日,東京,16,4,8,5,10,3,6,110,110,1980,360,2910,8350,2920,550,14350,7940,26820,88920,左,1600,10
201805040106,6,3歳以上500万下,天候 : 晴,ダート : 稍重,2018年10月6日,東京,16,2,4,1,1,4,8,260,120,160,160,600,660,330,340,530,1110,1390,4910,左,1400,13
201805040107,7,3歳以上500万下,天候 : 晴,ダート : 稍重,2018年10月6日,東京,15,5,8,3,4,4,6,230,130,370,780,340,3250,1060,1590,7500,4260,24330,89730,左,2100,13
201805040108,8,3歳以上500万下,天候 : 晴,ダート : 稍重,2018年10月6日,東京,16,6,12,3,6,5,10,140,110,220,480,280,630,350,900,3040,830,5380,13080,左,1400,14
201805040110,10,西湖特別 ,天候 : 晴,ダート : 稍重,2018年10月6日,東京,16,8,15,3,6,4,8,11680,2180,340,630,660,70590,15090,25240,3210,165880,370570,3459140,左,1600,15
201805040201,1,2歳未勝利,天候 : 晴,ダート : 稍重,2018年10月7日,東京,16,1,1,5,9,2,4,130,110,170,290,470,510,300,460,1160,690,1910,3880,左,1400,10
201805040204,4,2歳新馬,天候 : 晴,ダート : 稍重,2018年10月7日,東京,16,5,10,8,15,4,7,370,130,130,210,390,440,240,510,560,980,1520,5720,左,1600,11
201805040207,7,3歳以上500万下,天候 : 晴,ダート : 良,2018年10月7日,東京,12,8,12,6,8,5,6,400,160,150,380,700,690,320,1240,950,1410,4600,15180,左,1600,13
201805040208,8,3歳以上500万下,天候 : 晴,ダート : 良,2018年10月7日,東京,16,1,2,4,8,6,12,1901210,140,470,160,1300,4010,1170,290,1890,34606180,4580,1641028890,左,1300,14
201805040210,10,テレビ静岡賞 ,天候 : 晴,ダート : 良,2018年10月7日,東京,16,6,12,7,14,4,8,1700,290,110,200,1430,1510,620,1220,440,5300,3390,36210,左,1400,15
201805040212,12,3歳以上1000万下,天候 : 晴,ダート : 良,2018年10月7日,東京,16,2,4,3,5,8,15,2630,380,260,160,8810,12280,2470,1260,750,29140,12790,125390,左,1400,16
201805040301,1,2歳未勝利,天候 : 曇,ダート : 良,2018年10月8日,東京,16,2,4,6,11,6,12,21400,3310,430,190,7670,143450,29740,9640,860,358550,115950,2759370,左,1600,10
201805040304,4,2歳新馬,天候 : 曇,ダート : 良,2018年10月8日,東京,16,5,9,8,15,3,5,790,220,180,190,710,1820,740,780,530,3750,3620,22010,左,1300,11
201805040306,6,3歳以上500万下,天候 : 曇,ダート : 良,2018年10月8日,東京,16,8,15,8,16,6,12,780,270,250,400,2710,2600,980,1810,1890,4960,10400,52240,左,1400,13
201805040307,7,3歳以上500万下,天候 : 曇,ダート : 良,2018年10月8日,東京,16,1,1,6,11,2,4,880,300,180,410,800,1980,820,2000,1100,4270,7970,44320,左,1600,13
201805040311,11,グリーンチャンネルC ,天候 : 曇,ダート : 良,2018年10月8日,東京,16,4,7,8,15,3,6,160,110,290,320,880,1310,580,470,3520,1910,6100,20250,左,1400,15
201805040312,12,3歳以上500万下,天候 : 曇,ダート : 良,2018年10月8日,東京,12,7,10,7,9,8,11,1240,240,110,160,1420,1070,400,900,230,3250,1580,14510,左,1600,16
201805040402,2,2歳未勝利,天候 : 曇,ダート : 良,2018年10月13日,東京,16,2,3,6,11,7,14,240,120,200,130,1230,1370,480,210,600,1910,1410,6420,左,1400,10
201805040404,4,2歳新馬,天候 : 曇,ダート : 良,2018年10月13日,東京,16,7,13,8,15,1,1,260,120,140,200,660,720,340,420,720,1210,1750,5220,左,1400,11
201805040406,6,3歳以上500万下,天候 : 曇,ダート : 良,2018年10月13日,東京,9,2,2,7,7,8,9,130,110,160,460,370,410,200,770,1440,500,3390,6610,左,1600,13
201805040408,8,3歳以上1000万下,天候 : 曇,ダート : 良,2018年10月13日,東京,16,7,13,5,9,5,10,350,140,130,420,490,550,260,1610,1100,1410,4920,25010,左,2100,14
201805040409,9,プラタナス賞 ,天候 : 曇,ダート : 良,2018年10月13日,東京,10,4,4,8,9,2,2,320,180,380,780,1230,1070,430,790,1150,1860,4460,15730,左,1600,14
201805040412,12,3歳以上1000万下,天候 : 曇,ダート : 良,2018年10月13日,東京,16,6,12,4,8,1,2,730,210,180,270,2210,2320,820,1610,760,5590,7880,46830,左,1400,16
201805040502,2,2歳未勝利,天候 : 曇,ダート : 重,2018年10月14日,東京,11,7,8,6,7,7,9,1420,290,160,140,410,3080,940,560,340,6600,2180,21520,左,1600,10
201805040505,5,3歳以上500万下,天候 : 曇,ダート : 重,2018年10月14日,東京,13,5,6,2,2,4,4,180,110,160,130,690,630,300,190,480,940,790,2880,左,1300,12
201805040506,6,3歳以上500万下,天候 : 曇,ダート : 重,2018年10月14日,東京,13,8,12,5,6,4,4,210,110,170,210,800,800,290,450,760,1200,2100,7310,左,1600,12
201805040507,7,3歳以上500万下,天候 : 曇,ダート : 重,2018年10月14日,東京,14,1,1,7,11,8,13,140,110,150,180,620,550,240,290,660,700,1240,3370,左,1400,13
201805040510,10,赤富士ステークス ,天候 : 晴,ダート : 稍重,2018年10月14日,東京,15,5,8,5,9,2,2,4510,1070,350,290,26030,28340,6540,4440,1600,56310,59590,479410,左,2100,14
201805040601,1,2歳未勝利,天候 : 晴,ダート : 良,2018年10月20日,東京,14,4,6,4,5,8,13,350,110,110,160,230,220,140,340,300,640,520,2330,左,1400,10
201805040602,2,2歳未勝利,天候 : 晴,ダート : 良,2018年10月20日,東京,9,7,7,8,9,8,8,700,110,120,100,300,1860,280,160,130,4400,290,6700,左,1600,10
201805040606,6,3歳以上500万下,天候 : 晴,ダート : 良,2018年10月20日,東京,10,8,10,5,5,3,3,280,110,110,150,190,210,140,330,330,530,520,2010,左,2100,13
201805040607,7,3歳以上500万下,天候 : 晴,ダート : 良,2018年10月20日,東京,11,4,4,8,10,8,11,630,190,110,430,590,660,330,1800,650,1820,3700,21900,左,1600,13
201805040610,10,秋嶺ステークス ,天候 : 晴,ダート : 良,2018年10月20日,東京,16,8,16,2,3,6,12,1280,430,2790,290,2430,45180,9090,1130,8320,92160,92150,724720,左,1600,15
201805040612,12,3歳以上1000万下,天候 : 晴,ダート : 良,2018年10月20日,東京,14,3,4,4,6,3,3,430,170,200,350,790,1520,500,910,970,2600,4990,19430,左,1300,16
201805040701,1,2歳未勝利,天候 : 晴,ダート : 良,2018年10月21日,東京,11,7,8,6,7,5,5,520,150,110,200,400,490,230,630,390,1190,1280,6370,左,1600,9
201805040705,5,2歳新馬,天候 : 晴,ダート : 良,2018年10月21日,東京,16,7,14,8,16,1,1,5110,740,180,370,460,8990,2230,7960,860,23980,39620,363380,左,1600,12
201805040707,7,3歳以上500万下,天候 : 晴,ダート : 良,2018年10月21日,東京,14,8,14,4,6,8,13,230,120,330,720,1210,1970,730,1540,6900,2870,21210,71710,左,1400,13
201805040711,11,ブラジルカップ ,天候 : 晴,ダート : 良,2018年10月21日,東京,16,5,10,6,12,3,6,700,310,500,520,2760,8390,2460,2330,4540,14280,47170,281300,左,2100,15
201805040712,12,3歳以上1000万下,天候 : 晴,ダート : 良,2018年10月21日,東京,16,8,16,2,4,5,9,510,200,400,960,3980,4710,1530,2610,6930,8220,48260,230810,左,1600,16
201805040801,1,2歳未勝利,天候 : 晴,ダート : 稍重,2018年10月27日,東京,16,3,6,1,1,8,16,13170,1190,110,860,5210,7240,2470,18430,1360,28220,41740,655140,左,1400,10
201805040804,4,2歳新馬,天候 : 晴,ダート : 稍重,2018年10月27日,東京,16,7,13,5,9,1,1,3370,430,160,110,7080,8530,2040,840,260,25540,4310,73540,左,1400,11
201805040806,6,3歳以上500万下,天候 : 晴,ダート : 良,2018年10月27日,東京,10,8,10,6,6,8,9,390,180,500,330,3190,3250,940,640,2040,5030,8340,35230,左,2100,13
201805040807,7,3歳以上500万下,天候 : 晴,ダート : 良,2018年10月27日,東京,16,7,14,6,12,3,6,870,240,380,410,1420,5230,1320,1550,2050,9750,16900,101170,左,1400,13
201805040810,10,神無月ステークス ,天候 : 晴,ダート : 良,2018年10月27日,東京,13,4,4,8,12,4,5,290,150,150,630,520,520,280,1630,2210,1030,7450,27710,左,1400,15
201805040812,12,3歳以上500万下,天候 : 晴,ダート : 良,2018年10月27日,東京,16,4,8,1,2,1,1,170,110,160,310,320,470,230,400,900,570,1590,3220,左,1600,16
201805040901,1,2歳未勝利,天候 : 晴,ダート : 良,2018年10月28日,東京,14,5,7,6,9,5,8,660,130,110,110,170,980,260,220,130,1980,360,3840,左,1400,10
201805040902,2,2歳未勝利,天候 : 晴,ダート : 良,2018年10月28日,東京,12,2,2,6,8,6,7,480,180,270,200,1320,3680,1040,520,1060,6390,6320,37590,左,1600,10
201805040906,6,3歳以上500万下,天候 : 晴,ダート : 良,2018年10月28日,東京,16,7,14,4,8,2,3,310,130,170,140,860,1050,420,290,480,1830,1460,6680,左,1300,12
201805040909,9,河口湖特別 ,天候 : 晴,ダート : 良,2018年10月28日,東京,16,4,8,5,9,1,1,300,140,150,260,470,630,310,810,1330,1140,3510,12120,左,1400,14
201805040912,12,三峰山特別 ,天候 : 晴,ダート : 良,2018年10月28日,東京,15,4,6,3,5,8,15,500,200,160,450,690,740,360,2690,1360,1560,9690,37520,左,1600,16
201805050101,1,2歳未勝利,天候 : 晴,ダート : 良,2018年11月3日,東京,11,4,4,8,11,8,10,220,110,110,140,210,280,150,310,210,460,480,1370,左,1600,10
201805050102,2,2歳未勝利,天候 : 晴,ダート : 良,2018年11月3日,東京,11,7,8,8,11,6,7,170,100,100,140,120,140,110,270,260,220,330,740,左,1400,10
201805050105,5,2歳新馬,天候 : 晴,ダート : 良,2018年11月3日,東京,16,1,1,7,14,8,15,140,110,140,170,240,460,220,270,520,520,1000,1960,左,1300,12
201805050107,7,3歳以上500万下,天候 : 晴,ダート : 良,2018年11月3日,東京,16,4,7,6,11,5,9,310,130,140,780,420,400,230,1780,2250,910,5100,15920,左,1600,13
201805050108,8,3歳以上500万下,天候 : 晴,ダート : 良,2018年11月3日,東京,11,3,3,1,1,7,8,320,200,930,280,7200,5980,1460,450,3260,8180,9700,46880,左,1600,13
201805050112,12,3歳以上1000万下,天候 : 晴,ダート : 良,2018年11月3日,東京,14,8,13,6,10,8,14,250,130,150,150,430,710,260,250,450,1150,1020,4290,左,2100,16
201805050201,1,2歳未勝利,天候 : 曇,ダート : 良,2018年11月4日,東京,13,2,2,1,1,6,8,190,110,130,200,330,320,170,430,650,470,1240,3140,左,1300,9
201805050202,2,2歳未勝利,天候 : 曇,ダート : 良,2018年11月4日,東京,9,3,3,7,7,1,1,140,110,390,290,1290,1640,820,410,2500,2320,4720,15360,左,1600,10
201805050204,4,2歳新馬,天候 : 曇,ダート : 良,2018年11月4日,東京,14,6,10,8,13,7,12,340,160,270,140,1510,2140,820,300,930,3520,2840,16120,左,1600,11
201805050207,7,3歳以上500万下,天候 : 曇,ダート : 良,2018年11月4日,東京,16,6,11,7,13,8,16,2680,820,300,310,13700,11860,3660,4280,1490,31830,39980,300410,左,1400,13
201805050210,10,晩秋ステークス ,天候 : 曇,ダート : 良,2018年11月4日,東京,11,7,8,2,2,4,4,2240,410,150,210,2390,2540,970,1630,410,8760,4010,45330,左,2100,14
201805050212,12,3歳以上1000万下,天候 : 曇,ダート : 良,2018年11月4日,東京,15,3,4,6,10,5,8,300,150,440,140,760,6240,1390,210,1390,9110,4740,34300,左,1400,16
201805050302,2,2歳未勝利,天候 : 晴,ダート : 稍重,2018年11月10日,東京,14,6,10,3,4,1,1,730,200,140,170,1020,1370,520,770,320,2570,1940,10950,左,1600,10
201805050305,5,2歳未勝利,天候 : 晴,ダート : 稍重,2018年11月10日,東京,16,1,1,3,6,2,3,380,280,640,720,1450,2640,980,1070,2760,4130,15120,48580,左,1400,12
201805050307,7,3歳以上500万下,天候 : 晴,ダート : 稍重,2018年11月10日,東京,14,4,5,1,1,6,9,270,150,400,410,1690,2560,1080,1020,3800,3880,13740,60400,左,2100,13
201805050309,9,オキザリス賞 ,天候 : 晴,ダート : 稍重,2018年11月10日,東京,16,1,2,1,1,3,6,210,140,200,1240,630,640,300,3170,5260,830,16480,41370,左,1400,14
201805050311,11,第23回東京中日S杯武蔵野S(G3),天候 : 晴,ダート : 稍重,2018年11月10日,東京,16,2,4,2,3,5,10,290,130,470,150,3860,3930,1030,280,1620,5360,3960,22880,左,1600,15
201805050312,12,3歳以上1000万下,天候 : 晴,ダート : 稍重,2018年11月10日,東京,16,6,11,2,3,4,7,3280,630,310,120,3560,17310,4030,1340,500,40080,9240,122030,左,1300,16
201805050401,1,2歳未勝利,天候 : 晴,ダート : 稍重,2018年11月11日,東京,16,6,11,4,7,1,2,2600,400,160,120,3860,7120,1990,950,310,16920,5000,60700,左,1400,9
201805050402,2,2歳未勝利,天候 : 晴,ダート : 稍重,2018年11月11日,東京,16,3,6,5,10,6,11,300,130,190,420,790,910,400,1000,1260,1650,4350,16470,左,1600,10
201805050406,6,2歳新馬,天候 : 晴,ダート : 稍重,2018年11月11日,東京,16,1,1,6,12,3,5,170,110,320,200,1050,1600,700,330,1700,1760,3240,10400,左,1600,12
201805050408,8,3歳以上500万下,天候 : 晴,ダート : 良,2018年11月11日,東京,16,2,4,3,5,1,2,350,150,390,200,1550,3640,1120,440,2110,5980,7320,32440,左,1400,13
201805050412,12,3歳以上1000万下,天候 : 晴,ダート : 良,2018年11月11日,東京,15,8,14,4,7,3,4,330,170,1410,670,5240,9310,3480,1700,13820,12550,67280,274110,左,1600,16
201805050501,1,2歳未勝利,天候 : 晴,ダート : 良,2018年11月17日,東京,16,4,8,1,2,4,7,240,110,110,200,240,380,170,480,490,690,1130,3590,左,1400,9
201805050502,2,2歳未勝利,天候 : 晴,ダート : 良,2018年11月17日,東京,16,7,13,2,3,8,15,380,140,480,200,590,3770,1280,460,2330,6130,8490,46890,左,1600,10
201805050504,4,2歳新馬,天候 : 晴,ダート : 良,2018年11月17日,東京,16,1,1,3,6,2,4,2170,410,150,230,2390,2430,820,1600,560,7730,4930,51030,左,1400,11
201805050507,7,3歳以上500万下,天候 : 晴,ダート : 良,2018年11月17日,東京,16,4,7,8,15,8,16,870,290,210,470,660,3160,1010,2220,1820,5860,15990,70540,左,1300,13
201805050509,9,伊勢佐木特別 ,天候 : 晴,ダート : 良,2018年11月17日,東京,13,4,4,5,6,8,13,1310,320,260,150,2610,6000,1900,760,500,13950,4840,57070,左,2100,14
201805050603,3,2歳未勝利,天候 : 曇,ダート : 良,2018年11月18日,東京,16,8,16,3,5,4,8,1040,380,290,3320,1160,3950,1420,27060,12930,7880,282880,1768350,左,1300,10
201805050607,7,3歳以上500万下,天候 : 曇,ダート : 良,2018年11月18日,東京,16,7,13,8,16,4,8,180,120,300,230,1120,1280,510,380,1740,1920,3540,14520,左,1600,13
201805050608,8,3歳以上1000万下,天候 : 曇,ダート : 良,2018年11月18日,東京,16,7,13,7,14,4,7,2230,460,200,150,8830,9270,2060,1110,420,22130,7770,92050,左,1400,13
201805050610,10,錦秋ステークス ,天候 : 曇,ダート : 良,2018年11月18日,東京,8,3,3,2,2,8,8,190,110,130,130,420,0,180,220,350,650,590,1890,左,1600,14
201805050611,11,霜月ステークス ,天候 : 曇,ダート : 良,2018年11月18日,東京,16,2,4,5,10,1,1,1410,430,2470,840,1950,58490,11830,3870,15080,112330,270690,1731760,左,1400,15
201805050701,1,2歳未勝利,天候 : 晴,ダート : 良,2018年11月24日,東京,16,1,2,4,7,5,9,1460,460,210,380,640,4000,1340,1660,1440,10750,16250,94070,左,1400,9
201805050706,6,2歳新馬,天候 : 晴,ダート : 良,2018年11月24日,東京,16,4,7,8,16,5,9,190,130,580,650,750,3740,1530,1360,8780,5820,25640,86020,左,1600,12
201805050708,8,3歳以上1000万下,天候 : 晴,ダート : 良,2018年11月24日,東京,16,1,1,8,15,6,11,370,170,150,300,570,970,410,1070,1010,1590,3620,13230,左,1600,13
